,year,station_id,stationname,num_lines,line,Latitude,Longitude,rides,prior_rides,ride_dif,rltv_ride_dif
438,2004,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,440171.0,444796.0,-4625.0,-0.0103980251621
579,2005,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,479740.0,440171.0,39569.0,0.0898946091405
720,2006,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,566141.0,479740.0,86401.0,0.180099637304
861,2007,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,688732.0,566141.0,122591.0,0.216537929597
1002,2008,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,747001.0,688732.0,58269.0,0.0846032999773
1143,2009,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,746589.0,747001.0,-412.0,-0.00055153875296
1284,2010,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,740621.0,746589.0,-5968.0,-0.00799368862922
1425,2011,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,801509.0,740621.0,60888.0,0.0822120895843
1567,2012,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,800795.0,801509.0,-714.0,-0.000890819691357
1710,2013,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,780723.0,800795.0,-20072.0,-0.0250650915653
1853,2014,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,782503.0,780723.0,1780.0,0.00227993795495
1996,2015,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,810997.0,782503.0,28494.0,0.0364139179019
2140,2016,40170,Ashland-Lake,2.0,MULTI,41.885269,-87.666969,754052.571429,810997.0,-56944.42857142864,-0.0702153381226
157,2002,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,414290.0,411880.0,2410.0,0.00585121880159
298,2003,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,418727.0,414290.0,4437.0,0.010709889208
439,2004,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,420435.0,418727.0,1708.0,0.00407903001239
580,2005,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,429994.0,420435.0,9559.0,0.0227359758346
721,2006,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,455841.0,429994.0,25847.0,0.0601101410717
862,2007,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,459115.0,455841.0,3274.0,0.00718232892609
1003,2008,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,489608.0,459115.0,30493.0,0.0664169107958
1144,2009,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,481744.0,489608.0,-7864.0,-0.0160618290551
1285,2010,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,498289.0,481744.0,16545.0,0.0343439669202
1426,2011,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,542320.0,498289.0,44031.0,0.0883643829183
1568,2012,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,538954.0,542320.0,-3366.0,-0.0062066676501
1711,2013,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,545572.0,538954.0,6618.0,0.012279341094
1854,2014,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,556353.0,545572.0,10781.0,0.0197609114837
1997,2015,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,553524.0,556353.0,-2829.0,-0.00508490113291
2141,2016,40180,Oak Park-Forest Park,1.0,BLUE,41.872108,-87.791602,547220.571429,553524.0,-6303.428571428638,-0.0113878143882
158,2002,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1227597.0,1232775.0,-5178.0,-0.00420027985642
299,2003,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1179436.0,1227597.0,-48161.0,-0.0392319303485
440,2004,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1190671.0,1179436.0,11235.0,0.00952573942121
581,2005,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1289362.0,1190671.0,98691.0,0.0828868763915
722,2006,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1398166.0,1289362.0,108804.0,0.084385921099
863,2007,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1380787.0,1398166.0,-17379.0,-0.012429854538
1004,2008,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1512291.0,1380787.0,131504.0,0.095238440107
1145,2009,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1560808.0,1512291.0,48517.0,0.0320817884918
1286,2010,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1679038.0,1560808.0,118230.0,0.0757492273233
1427,2011,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1704136.0,1679038.0,25098.0,0.0149478451351
1569,2012,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1740657.0,1704136.0,36521.0,0.0214308012975
1712,2013,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,788964.0,1740657.0,-951693.0,-0.546743557174
1855,2014,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1646368.0,788964.0,857404.0,1.08674667032
1998,2015,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1712730.0,1646368.0,66362.0,0.0403081206632
2142,2016,40190,Sox-35th-Dan Ryan,1.0,RED,41.831191,-87.630636,1697910.85714,1712730.0,-14819.142857142957,-0.00865235200945
159,2002,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,1681860.0,1758281.0,-76421.0,-0.0434634736996
300,2003,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,1627091.0,1681860.0,-54769.0,-0.0325645416384
441,2004,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,1592643.0,1627091.0,-34448.0,-0.0211715263621
582,2005,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,1682797.0,1592643.0,90154.0,0.0566065339188
723,2006,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,1847854.0,1682797.0,165057.0,0.0980849145797
864,2007,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2148921.0,1847854.0,301067.0,0.162927915301
1005,2008,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2246060.0,2148921.0,97139.0,0.0452036161404
1146,2009,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2098189.0,2246060.0,-147871.0,-0.065835730123
1287,2010,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2084866.0,2098189.0,-13323.0,-0.00634976162777
1428,2011,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2234761.0,2084866.0,149895.0,0.0718967070306
1570,2012,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2311684.0,2234761.0,76923.0,0.0344211304923
1713,2013,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2215178.0,2311684.0,-96506.0,-0.0417470553934
1856,2014,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2242622.0,2215178.0,27444.0,0.0123890721197
1999,2015,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2976392.0,2242622.0,733770.0,0.32719290188
2143,2016,40200,Randolph/Wabash,5.0,MULTI,41.884431,-87.626149,2976738.85714,2976392.0,346.85714285681024,0.000116536109107
160,2002,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,173690.0,179360.0,-5670.0,-0.0316123996432
301,2003,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,91885.0,173690.0,-81805.0,-0.470982785422
442,2004,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,130493.0,91885.0,38608.0,0.420177395658
583,2005,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,239224.0,130493.0,108731.0,0.833232433924
724,2006,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,282852.0,239224.0,43628.0,0.182373006053
865,2007,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,326920.0,282852.0,44068.0,0.155798792301
1006,2008,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,368100.0,326920.0,41180.0,0.12596353848
1147,2009,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,382685.0,368100.0,14585.0,0.0396223852214
1288,2010,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,387172.0,382685.0,4487.0,0.011725048016
1429,2011,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,426703.0,387172.0,39531.0,0.102101908196
1571,2012,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,451930.0,426703.0,25227.0,0.0591207467489
1714,2013,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,456514.0,451930.0,4584.0,0.0101431637643
1857,2014,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,487210.0,456514.0,30696.0,0.0672399970209
2000,2015,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,497134.0,487210.0,9924.0,0.0203690400443
2144,2016,40210,Damen-Cermak,1.0,PINK,41.854517,-87.675975,471997.714286,497134.0,-25136.28571428574,-0.0505623950772
161,2002,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,323783.0,339534.0,-15751.0,-0.0463900522481
302,2003,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,318773.0,323783.0,-5010.0,-0.015473326271
443,2004,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,318599.0,318773.0,-174.0,-0.000545842966625
584,2005,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,314132.0,318599.0,-4467.0,-0.0140207596383
725,2006,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,357927.0,314132.0,43795.0,0.139415914329
866,2007,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,398323.0,357927.0,40396.0,0.112861002383
1007,2008,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,452266.0,398323.0,53943.0,0.135425270446
1148,2009,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,436322.0,452266.0,-15944.0,-0.0352535897016
1289,2010,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,474739.0,436322.0,38417.0,0.0880473595189
1430,2011,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,551568.0,474739.0,76829.0,0.161834186785
1572,2012,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,568362.0,551568.0,16794.0,0.0304477417109
1715,2013,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,539952.0,568362.0,-28410.0,-0.0499857485194
1858,2014,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,556858.0,539952.0,16906.0,0.0313101905355
2001,2015,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,555745.0,556858.0,-1113.0,-0.0019987142144
2145,2016,40220,Western-Forest Park,1.0,BLUE,41.875478,-87.688436,529868.571429,555745.0,-25876.428571428638,-0.046561693891
162,2002,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1414932.0,1436488.0,-21556.0,-0.0150060425148
303,2003,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1500468.0,1414932.0,85536.0,0.0604523750965
444,2004,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1548003.0,1500468.0,47535.0,0.0316801158039
585,2005,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1689403.0,1548003.0,141400.0,0.0913434922284
726,2006,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1710556.0,1689403.0,21153.0,0.012520991143
867,2007,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1491719.0,1710556.0,-218837.0,-0.127933256789
1008,2008,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1494144.0,1491719.0,2425.0,0.00162564129035
1149,2009,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1390145.0,1494144.0,-103999.0,-0.0696044022531
1290,2010,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1398724.0,1390145.0,8579.0,0.00617129867748
1431,2011,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1434536.0,1398724.0,35812.0,0.0256033356116
1573,2012,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1456684.0,1434536.0,22148.0,0.0154391385089
1716,2013,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1438568.0,1456684.0,-18116.0,-0.0124364652869
1859,2014,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1386121.0,1438568.0,-52447.0,-0.0364577830176
2002,2015,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1451415.0,1386121.0,65294.0,0.0471055557199
2146,2016,40230,Cumberland,1.0,BLUE,41.984246,-87.838028,1407740.57143,1451415.0,-43674.42857142864,-0.0300909309684
163,2002,40240,79th,1.0,RED,41.750419,-87.625112,2507502.0,2353128.0,154374.0,0.065603741063
304,2003,40240,79th,1.0,RED,41.750419,-87.625112,2464781.0,2507502.0,-42721.0,-0.0170372745465
445,2004,40240,79th,1.0,RED,41.750419,-87.625112,2229228.0,2464781.0,-235553.0,-0.0955675169518
586,2005,40240,79th,1.0,RED,41.750419,-87.625112,2310836.0,2229228.0,81608.0,0.0366081890233
727,2006,40240,79th,1.0,RED,41.750419,-87.625112,2406541.0,2310836.0,95705.0,0.0414157473745
868,2007,40240,79th,1.0,RED,41.750419,-87.625112,2504888.0,2406541.0,98347.0,0.040866538322
1009,2008,40240,79th,1.0,RED,41.750419,-87.625112,2648427.0,2504888.0,143539.0,0.0573035600793
1150,2009,40240,79th,1.0,RED,41.750419,-87.625112,2520986.0,2648427.0,-127441.0,-0.0481195064089
1291,2010,40240,79th,1.0,RED,41.750419,-87.625112,2565421.0,2520986.0,44435.0,0.0176260399701
1432,2011,40240,79th,1.0,RED,41.750419,-87.625112,2548824.0,2565421.0,-16597.0,-0.00646950344602
1574,2012,40240,79th,1.0,RED,41.750419,-87.625112,2477794.0,2548824.0,-71030.0,-0.0278677539132
1717,2013,40240,79th,1.0,RED,41.750419,-87.625112,1243537.0,2477794.0,-1234257.0,-0.49812736652
1860,2014,40240,79th,1.0,RED,41.750419,-87.625112,2418676.0,1243537.0,1175139.0,0.944997213593
2003,2015,40240,79th,1.0,RED,41.750419,-87.625112,2507871.0,2418676.0,89195.0,0.0368776140335
2147,2016,40240,79th,1.0,RED,41.750419,-87.625112,2348406.85714,2507871.0,-159464.1428571432,-0.0635854646659
164,2002,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,495941.0,475154.0,20787.0,0.0437479217264
305,2003,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,505712.0,495941.0,9771.0,0.0197019403518
446,2004,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,467575.0,505712.0,-38137.0,-0.0754124877401
587,2005,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,468717.0,467575.0,1142.0,0.00244238892156
728,2006,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,493014.0,468717.0,24297.0,0.0518372493424
869,2007,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,507510.0,493014.0,14496.0,0.0294028161472
1010,2008,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,556422.0,507510.0,48912.0,0.0963764260803
1151,2009,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,542789.0,556422.0,-13633.0,-0.0245011879473
1292,2010,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,611293.0,542789.0,68504.0,0.1262074213
1433,2011,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,705310.0,611293.0,94017.0,0.153800223461
1575,2012,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,727141.0,705310.0,21831.0,0.0309523471949
1718,2013,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,719524.0,727141.0,-7617.0,-0.0104752723337
1861,2014,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,752306.0,719524.0,32782.0,0.0455606762248
2004,2015,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,787248.0,752306.0,34942.0,0.0464465257488
2148,2016,40250,Kedzie-Homan-Forest Park,1.0,BLUE,41.874341,-87.70604,719934.857143,787248.0,-67313.14285714284,-0.0855043682005
165,2002,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2622191.0,2551403.0,70788.0,0.0277447349556
306,2003,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2426139.0,2622191.0,-196052.0,-0.0747664834484
447,2004,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2267221.0,2426139.0,-158918.0,-0.0655024299927
588,2005,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2212400.0,2267221.0,-54821.0,-0.0241798219053
729,2006,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2509290.0,2212400.0,296890.0,0.134193635871
870,2007,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2901730.0,2509290.0,392440.0,0.156394836787
1011,2008,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2972627.0,2901730.0,70897.0,0.0244326660303
1152,2009,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2819938.0,2972627.0,-152689.0,-0.0513650047584
1293,2010,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2838457.0,2819938.0,18519.0,0.00656716566109
1434,2011,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,2991973.0,2838457.0,153516.0,0.0540843141186
1576,2012,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,3066468.0,2991973.0,74495.0,0.0248982861811
1719,2013,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,3043562.0,3066468.0,-22906.0,-0.00746983174127
1862,2014,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,3092206.0,3043562.0,48644.0,0.0159825888219
2005,2015,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,3295794.0,3092206.0,203588.0,0.0658390805787
2149,2016,40260,State/Lake,5.0,MULTI,41.88574,-87.627835,3073212.0,3295794.0,-222582.0,-0.0675351675499
166,2002,40270,Main,1.0,PURPLE,42.033456,-87.679538,382557.0,376149.0,6408.0,0.0170358023017
307,2003,40270,Main,1.0,PURPLE,42.033456,-87.679538,379810.0,382557.0,-2747.0,-0.00718062929184
448,2004,40270,Main,1.0,PURPLE,42.033456,-87.679538,361356.0,379810.0,-18454.0,-0.0485874516205
589,2005,40270,Main,1.0,PURPLE,42.033456,-87.679538,362693.0,361356.0,1337.0,0.00369995240151
730,2006,40270,Main,1.0,PURPLE,42.033456,-87.679538,366894.0,362693.0,4201.0,0.0115827986755
871,2007,40270,Main,1.0,PURPLE,42.033456,-87.679538,346794.0,366894.0,-20100.0,-0.0547842156045
1012,2008,40270,Main,1.0,PURPLE,42.033456,-87.679538,373553.0,346794.0,26759.0,0.0771610812182
1153,2009,40270,Main,1.0,PURPLE,42.033456,-87.679538,383228.0,373553.0,9675.0,0.0258999392322
1294,2010,40270,Main,1.0,PURPLE,42.033456,-87.679538,365124.0,383228.0,-18104.0,-0.0472408070392
1435,2011,40270,Main,1.0,PURPLE,42.033456,-87.679538,381370.0,365124.0,16246.0,0.0444944731105
1577,2012,40270,Main,1.0,PURPLE,42.033456,-87.679538,385582.0,381370.0,4212.0,0.0110443925846
1720,2013,40270,Main,1.0,PURPLE,42.033456,-87.679538,382038.0,385582.0,-3544.0,-0.00919130042377
1863,2014,40270,Main,1.0,PURPLE,42.033456,-87.679538,403441.0,382038.0,21403.0,0.0560232228208
2006,2015,40270,Main,1.0,PURPLE,42.033456,-87.679538,398927.0,403441.0,-4514.0,-0.0111887487885
2150,2016,40270,Main,1.0,PURPLE,42.033456,-87.679538,382914.857143,398927.0,-16012.142857142899,-0.0401380274014
167,2002,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,685817.0,718501.0,-32684.0,-0.0454891503283
308,2003,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,684751.0,685817.0,-1066.0,-0.00155435050458
449,2004,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,662664.0,684751.0,-22087.0,-0.0322555206199
590,2005,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,682028.0,662664.0,19364.0,0.0292214455591
731,2006,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,728140.0,682028.0,46112.0,0.0676101274434
872,2007,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,713853.0,728140.0,-14287.0,-0.0196212266872
1013,2008,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,796453.0,713853.0,82600.0,0.115710097177
1154,2009,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,766980.0,796453.0,-29473.0,-0.037005322348
1295,2010,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,760974.0,766980.0,-6006.0,-0.00783071266526
1436,2011,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,766907.0,760974.0,5933.0,0.0077965870056
1578,2012,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,767225.0,766907.0,318.0,0.000414652624112
1721,2013,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,729811.0,767225.0,-37414.0,-0.0487653556649
1864,2014,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,744208.0,729811.0,14397.0,0.0197270252161
2007,2015,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,750944.0,744208.0,6736.0,0.00905123298863
2151,2016,40280,Central-Lake,1.0,GREEN,41.887389,-87.76565,639137.142857,750944.0,-111806.85714285716,-0.148888408647
168,2002,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,536030.0,539096.0,-3066.0,-0.00568729873715
309,2003,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,532229.0,536030.0,-3801.0,-0.00709102102494
450,2004,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,542645.0,532229.0,10416.0,0.0195705232146
591,2005,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,544067.0,542645.0,1422.0,0.00262049774715
732,2006,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,587401.0,544067.0,43334.0,0.0796482786127
873,2007,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,560988.0,587401.0,-26413.0,-0.0449658751007
1014,2008,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,530827.0,560988.0,-30161.0,-0.0537640733848
1155,2009,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,483537.0,530827.0,-47290.0,-0.0890874051245
1296,2010,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,471502.0,483537.0,-12035.0,-0.0248895120746
1437,2011,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,495887.0,471502.0,24385.0,0.0517177021518
1579,2012,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,498400.0,495887.0,2513.0,0.00506768679155
1722,2013,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,738675.0,498400.0,240275.0,0.482092696629
1865,2014,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,479337.0,738675.0,-259338.0,-0.35108538938
2008,2015,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,442791.0,479337.0,-36546.0,-0.0762428103818
2152,2016,40290,Ashland/63rd,1.0,GREEN,41.77886,-87.663766,382076.571429,442791.0,-60714.42857142858,-0.137117575948
169,2002,40300,Indiana,1.0,GREEN,41.821732,-87.621371,194376.0,194583.0,-207.0,-0.00106381338555
310,2003,40300,Indiana,1.0,GREEN,41.821732,-87.621371,188244.0,194376.0,-6132.0,-0.0315471045808
451,2004,40300,Indiana,1.0,GREEN,41.821732,-87.621371,187326.0,188244.0,-918.0,-0.00487664945496
592,2005,40300,Indiana,1.0,GREEN,41.821732,-87.621371,188183.0,187326.0,857.0,0.00457491218517
733,2006,40300,Indiana,1.0,GREEN,41.821732,-87.621371,217199.0,188183.0,29016.0,0.154190336003
874,2007,40300,Indiana,1.0,GREEN,41.821732,-87.621371,246411.0,217199.0,29212.0,0.134494173546
1015,2008,40300,Indiana,1.0,GREEN,41.821732,-87.621371,264935.0,246411.0,18524.0,0.0751752153922
1156,2009,40300,Indiana,1.0,GREEN,41.821732,-87.621371,259840.0,264935.0,-5095.0,-0.0192311321645
1297,2010,40300,Indiana,1.0,GREEN,41.821732,-87.621371,270395.0,259840.0,10555.0,0.0406211514778
1438,2011,40300,Indiana,1.0,GREEN,41.821732,-87.621371,295296.0,270395.0,24901.0,0.0920911999112
1580,2012,40300,Indiana,1.0,GREEN,41.821732,-87.621371,295783.0,295296.0,487.0,0.00164919267447
1723,2013,40300,Indiana,1.0,GREEN,41.821732,-87.621371,371138.0,295783.0,75355.0,0.254764472603
1866,2014,40300,Indiana,1.0,GREEN,41.821732,-87.621371,314498.0,371138.0,-56640.0,-0.152611696997
2009,2015,40300,Indiana,1.0,GREEN,41.821732,-87.621371,297134.0,314498.0,-17364.0,-0.0552117978493
2153,2016,40300,Indiana,1.0,GREEN,41.821732,-87.621371,270912.0,297134.0,-26222.0,-0.0882497459059
170,2002,40310,Western-Orange,1.0,ORANGE,41.804546,-87.684019,922415.0,937176.0,-14761.0,-0.0157505100429
